Device Serial:	0001
Lower Bound[V]:	2.6
Upper Bound[V]:	2.7
Charge Current[mA]:	0.5
Discharge Current[mA]:	-0.5
Half Cycles:	2
Samples to Average:	5

Elapsed_Time(s)	Potential(V)	Current(A)	Half-Cycle
1.006161e+03	2.643097e+00	-5.000028e-04	2
1.006612e+03	2.643102e+00	-5.000948e-04	2
1.007061e+03	2.643084e+00	-5.001231e-04	2
1.007511e+03	2.643016e+00	-5.000618e-04	2
1.007961e+03	2.643032e+00	-5.000901e-04	2
1.008412e+03	2.642999e+00	-5.000830e-04	2
1.008861e+03	2.642992e+00	-5.000217e-04	2
1.009311e+03	2.642979e+00	-4.999863e-04	2
1.009761e+03	2.642934e+00	-4.999887e-04	2
1.010212e+03	2.642918e+00	-5.000193e-04	2
1.010661e+03	2.642902e+00	-5.000123e-04	2
1.011111e+03	2.642860e+00	-5.000618e-04	2
1.011561e+03	2.642845e+00	-5.000240e-04	2
1.012012e+03	2.642833e+00	-5.000712e-04	2
1.012461e+03	2.642780e+00	-5.001090e-04	2
1.012911e+03	2.642804e+00	-5.001278e-04	2
1.013361e+03	2.642761e+00	-5.000736e-04	2
1.013812e+03	2.642740e+00	-5.000759e-04	2
1.014261e+03	2.642705e+00	-5.000052e-04	2
1.014711e+03	2.642725e+00	-5.000500e-04	2
1.015161e+03	2.642712e+00	-4.999981e-04	2
1.015611e+03	2.642708e+00	-5.001137e-04	2
1.016061e+03	2.642639e+00	-5.000689e-04	2
1.016511e+03	2.642641e+00	-5.000193e-04	2
1.016961e+03	2.642622e+00	-5.000901e-04	2
1.017411e+03	2.642591e+00	-5.000217e-04	2
1.017862e+03	2.642535e+00	-4.999934e-04	2
1.018311e+03	2.642554e+00	-5.000170e-04	2
1.018762e+03	2.642482e+00	-5.000523e-04	2
1.019212e+03	2.642476e+00	-5.000005e-04	2
1.019662e+03	2.642491e+00	-5.000500e-04	2
1.020112e+03	2.642455e+00	-5.001302e-04	2
1.020561e+03	2.642453e+00	-5.001962e-04	2
1.021012e+03	2.642403e+00	-5.000736e-04	2
1.021462e+03	2.642419e+00	-5.000240e-04	2
1.021912e+03	2.642365e+00	-5.000924e-04	2
1.022362e+03	2.642309e+00	-5.001302e-04	2
1.022811e+03	2.642307e+00	-5.001278e-04	2
1.023262e+03	2.642327e+00	-5.001113e-04	2
1.023712e+03	2.642303e+00	-5.000264e-04	2
1.024161e+03	2.642285e+00	-5.000358e-04	2
1.024611e+03	2.642267e+00	-5.001113e-04	2
1.025062e+03	2.642221e+00	-5.001066e-04	2
1.025512e+03	2.642196e+00	-5.000052e-04	2
1.025962e+03	2.642190e+00	-5.000665e-04	2
1.026411e+03	2.642162e+00	-5.000193e-04	2
1.026862e+03	2.642139e+00	-5.001349e-04	2
1.027312e+03	2.642128e+00	-5.000665e-04	2
1.027762e+03	2.642104e+00	-5.000146e-04	2
1.028211e+03	2.642067e+00	-5.000193e-04	2
1.028662e+03	2.642073e+00	-5.001042e-04	2
1.029112e+03	2.642055e+00	-5.000075e-04	2
1.029562e+03	2.642043e+00	-4.999981e-04	2
1.030012e+03	2.642014e+00	-4.999934e-04	2
1.030462e+03	2.641975e+00	-5.000618e-04	2
1.030912e+03	2.641944e+00	-5.000877e-04	2
1.031362e+03	2.641951e+00	-5.001844e-04	2
1.031812e+03	2.641913e+00	-5.000476e-04	2
1.032262e+03	2.641892e+00	-5.000406e-04	2
1.032712e+03	2.641882e+00	-5.001184e-04	2
1.033162e+03	2.641885e+00	-5.001373e-04	2
1.033612e+03	2.641862e+00	-5.000476e-04	2
1.034062e+03	2.641800e+00	-5.000924e-04	2
1.034512e+03	2.641777e+00	-5.001656e-04	2
1.034962e+03	2.641789e+00	-5.000901e-04	2
1.035412e+03	2.641770e+00	-4.999910e-04	2
1.035862e+03	2.641728e+00	-5.000476e-04	2
1.036312e+03	2.641712e+00	-5.000099e-04	2
1.036762e+03	2.641713e+00	-5.001184e-04	2
1.037212e+03	2.641676e+00	-5.000028e-04	2
1.037662e+03	2.641650e+00	-5.000288e-04	2
1.038113e+03	2.641633e+00	-5.000830e-04	2
1.038562e+03	2.641603e+00	-5.000523e-04	2
1.039012e+03	2.641590e+00	-5.000335e-04	2
1.039462e+03	2.641563e+00	-5.000877e-04	2
1.039913e+03	2.641535e+00	-5.000712e-04	2
1.040362e+03	2.641548e+00	-5.000571e-04	2
1.040812e+03	2.641502e+00	-5.000712e-04	2
1.041262e+03	2.641503e+00	-5.000594e-04	2
1.041713e+03	2.641476e+00	-5.000288e-04	2
1.042162e+03	2.641426e+00	-5.001066e-04	2
1.042612e+03	2.641431e+00	-5.001066e-04	2
1.043062e+03	2.641402e+00	-5.001207e-04	2
1.043513e+03	2.641357e+00	-5.000924e-04	2
1.043962e+03	2.641366e+00	-5.000453e-04	2
1.044412e+03	2.641358e+00	-5.000972e-04	2
1.044862e+03	2.641336e+00	-5.000453e-04	2
1.045312e+03	2.641326e+00	-5.000807e-04	2
1.045762e+03	2.641284e+00	-5.001184e-04	2
1.046212e+03	2.641273e+00	-5.001656e-04	2
1.046662e+03	2.641255e+00	-5.001467e-04	2
1.047112e+03	2.641210e+00	-5.000854e-04	2
1.047562e+03	2.641220e+00	-5.000972e-04	2
1.048012e+03	2.641170e+00	-5.001608e-04	2
1.048462e+03	2.641167e+00	-5.000335e-04	2
1.048912e+03	2.641160e+00	-5.000429e-04	2
1.049363e+03	2.641100e+00	-5.001207e-04	2
1.049812e+03	2.641098e+00	-5.000594e-04	2
1.050262e+03	2.641084e+00	-5.001113e-04	2
1.050713e+03	2.641048e+00	-5.000972e-04	2
1.051163e+03	2.641039e+00	-5.000689e-04	2
1.051612e+03	2.641024e+00	-5.000877e-04	2
1.052063e+03	2.640997e+00	-5.000594e-04	2
1.052512e+03	2.640952e+00	-5.000052e-04	2
1.052963e+03	2.640955e+00	-5.001066e-04	2
1.053412e+03	2.640938e+00	-5.000406e-04	2
1.053863e+03	2.640915e+00	-5.000335e-04	2
1.054313e+03	2.640897e+00	-5.000689e-04	2
1.054763e+03	2.640882e+00	-5.000500e-04	2
1.055213e+03	2.640844e+00	-5.000288e-04	2
1.055663e+03	2.640850e+00	-5.000406e-04	2
1.056112e+03	2.640808e+00	-5.001019e-04	2
1.056563e+03	2.640819e+00	-5.000288e-04	2
1.057012e+03	2.640767e+00	-5.001160e-04	2
1.057463e+03	2.640755e+00	-5.000240e-04	2
1.057912e+03	2.640725e+00	-5.000759e-04	2
1.058363e+03	2.640701e+00	-5.000288e-04	2
1.058813e+03	2.640693e+00	-5.000311e-04	2
1.059263e+03	2.640704e+00	-5.000193e-04	2
1.059712e+03	2.640656e+00	-5.000264e-04	2
1.060163e+03	2.640633e+00	-5.000571e-04	2
1.060613e+03	2.640613e+00	-5.000382e-04	2
1.061063e+03	2.640586e+00	-5.000217e-04	2
1.061512e+03	2.640587e+00	-5.000924e-04	2
1.061963e+03	2.640575e+00	-5.000571e-04	2
1.062413e+03	2.640543e+00	-5.000382e-04	2
1.062863e+03	2.640503e+00	-5.000217e-04	2
1.063313e+03	2.640502e+00	-5.000264e-04	2
1.063764e+03	2.640484e+00	-5.000618e-04	2
1.064213e+03	2.640460e+00	-5.000665e-04	2
1.064663e+03	2.640428e+00	-4.999957e-04	2
1.065113e+03	2.640414e+00	-5.000641e-04	2
1.065563e+03	2.640392e+00	-5.000689e-04	2
1.066013e+03	2.640373e+00	-5.000382e-04	2
1.066463e+03	2.640374e+00	-5.000500e-04	2
1.066912e+03	2.640327e+00	-5.000240e-04	2
1.067363e+03	2.640298e+00	-5.000807e-04	2
1.067813e+03	2.640304e+00	-5.000924e-04	2
1.068263e+03	2.640269e+00	-5.000641e-04	2
1.068713e+03	2.640270e+00	-5.000500e-04	2
