Device Serial:	0001
Estimated Duration[s]:	343.0252075195317
Start Time:	2022-10-10 13:23:05
Estimated End:	2022-10-10 13:28:48
Lower Bound[V]:	2.6
Upper Bound[V]:	2.7
Start Voltage[V]:	2.6569747924804688
Stop Voltage[V]:	2.6
Scan Rate[V/s]:	0.001
Cycles:	1
Samples to Average:	1

Elapsed_Time(s)	Potential(V)	Current(A)	Cycle
1.404890e+02	2.602268e+00	-2.076997e-03	1
1.405795e+02	2.602245e+00	-2.077256e-03	1
1.406683e+02	2.602127e+00	-2.083777e-03	1
1.407605e+02	2.602077e+00	-2.082846e-03	1
1.408487e+02	2.601910e+00	-2.086879e-03	1
1.409401e+02	2.601818e+00	-2.088754e-03	1
1.410288e+02	2.601810e+00	-2.089980e-03	1
1.411255e+02	2.601627e+00	-2.093577e-03	1
1.412097e+02	2.601589e+00	-2.095971e-03	1
1.412994e+02	2.601452e+00	-2.096561e-03	1
1.413904e+02	2.601349e+00	-2.102681e-03	1
1.414838e+02	2.601322e+00	-2.101396e-03	1
1.415694e+02	2.601227e+00	-2.104179e-03	1
1.416583e+02	2.601097e+00	-2.106856e-03	1
1.417485e+02	2.601025e+00	-2.107917e-03	1
1.418455e+02	2.600922e+00	-2.111479e-03	1
1.419297e+02	2.600903e+00	-2.113283e-03	1
1.420193e+02	2.600830e+00	-2.114226e-03	1
1.421086e+02	2.600628e+00	-2.119156e-03	1
1.422034e+02	2.600578e+00	-2.121444e-03	1
1.422902e+02	2.600525e+00	-2.120818e-03	1
1.423775e+02	2.600399e+00	-2.125866e-03	1
1.424701e+02	2.600330e+00	-2.125264e-03	1
1.425621e+02	2.600239e+00	-2.127163e-03	1
1.426506e+02	2.600067e+00	-2.131208e-03	1
1.427408e+02	2.600101e+00	-2.132163e-03	1
1.428282e+02	2.599957e+00	-2.135005e-03	1
1.429246e+02	2.599758e+00	-2.142942e-03	1
1.430087e+02	2.599747e+00	-2.141409e-03	1
1.430978e+02	2.599770e+00	-2.136008e-03	1
1.431882e+02	2.599854e+00	-2.126880e-03	1
1.432801e+02	2.600044e+00	-2.111703e-03	1
1.433673e+02	2.600182e+00	-2.104391e-03	1
1.434574e+02	2.600166e+00	-2.097988e-03	1
1.435468e+02	2.600296e+00	-2.090169e-03	1
1.436410e+02	2.600319e+00	-2.081950e-03	1
1.437276e+02	2.600510e+00	-2.073270e-03	1
1.438172e+02	2.600555e+00	-2.066548e-03	1
1.439075e+02	2.600639e+00	-2.062610e-03	1
1.440010e+02	2.600693e+00	-2.052692e-03	1
1.440877e+02	2.600800e+00	-2.048588e-03	1
1.441771e+02	2.600876e+00	-2.043777e-03	1
1.442668e+02	2.601036e+00	-2.030628e-03	1
1.443605e+02	2.601078e+00	-2.026972e-03	1
1.444475e+02	2.601242e+00	-2.017715e-03	1
1.445376e+02	2.601257e+00	-2.014094e-03	1
1.446267e+02	2.601330e+00	-2.007136e-03	1
1.447208e+02	2.601494e+00	-2.001252e-03	1
1.448072e+02	2.601627e+00	-1.990815e-03	1
1.448972e+02	2.601562e+00	-1.986334e-03	1
1.449873e+02	2.601688e+00	-1.981063e-03	1
1.450806e+02	2.601768e+00	-1.974600e-03	1
1.451675e+02	2.601871e+00	-1.969164e-03	1
1.452570e+02	2.602036e+00	-1.960001e-03	1
1.453475e+02	2.602161e+00	-1.953397e-03	1
1.454408e+02	2.602242e+00	-1.948444e-03	1
1.455280e+02	2.602257e+00	-1.943562e-03	1
1.456166e+02	2.602345e+00	-1.936710e-03	1
1.457074e+02	2.602428e+00	-1.931569e-03	1
1.458006e+02	2.602531e+00	-1.925590e-03	1
1.458884e+02	2.602558e+00	-1.921592e-03	1
1.459775e+02	2.602661e+00	-1.912983e-03	1
1.460664e+02	2.602795e+00	-1.908195e-03	1
1.461611e+02	2.602879e+00	-1.900141e-03	1
1.462481e+02	2.602982e+00	-1.893395e-03	1
1.463371e+02	2.603073e+00	-1.888596e-03	1
1.464267e+02	2.603180e+00	-1.882959e-03	1
1.465209e+02	2.603252e+00	-1.876921e-03	1
1.466079e+02	2.603302e+00	-1.876249e-03	1
1.466974e+02	2.603470e+00	-1.865411e-03	1
1.467872e+02	2.603477e+00	-1.861060e-03	1
1.468959e+02	2.603596e+00	-1.855505e-03	1
1.469688e+02	2.603642e+00	-1.850835e-03	1
1.470566e+02	2.603725e+00	-1.843229e-03	1
1.471473e+02	2.603798e+00	-1.838276e-03	1
1.472412e+02	2.604042e+00	-1.830882e-03	1
1.473280e+02	2.604092e+00	-1.825163e-03	1
1.474175e+02	2.604095e+00	-1.820363e-03	1
1.475076e+02	2.604275e+00	-1.814986e-03	1
1.476006e+02	2.604290e+00	-1.809573e-03	1
1.476878e+02	2.604336e+00	-1.805103e-03	1
1.477766e+02	2.604504e+00	-1.799112e-03	1
1.478678e+02	2.604527e+00	-1.793558e-03	1
1.479607e+02	2.604687e+00	-1.786872e-03	1
1.480483e+02	2.604771e+00	-1.784714e-03	1
1.481366e+02	2.604805e+00	-1.777650e-03	1
1.482273e+02	2.604996e+00	-1.769289e-03	1
1.483206e+02	2.605019e+00	-1.764925e-03	1
1.484082e+02	2.605053e+00	-1.761788e-03	1
1.484966e+02	2.605263e+00	-1.756706e-03	1
1.485866e+02	2.605328e+00	-1.748722e-03	1
1.486808e+02	2.605350e+00	-1.744111e-03	1
1.487677e+02	2.605495e+00	-1.739512e-03	1
1.488565e+02	2.605595e+00	-1.736139e-03	1
1.489487e+02	2.605633e+00	-1.730573e-03	1
1.490413e+02	2.605747e+00	-1.721611e-03	1
1.491277e+02	2.605915e+00	-1.712412e-03	1
1.492176e+02	2.605904e+00	-1.711610e-03	1
1.493060e+02	2.606106e+00	-1.705702e-03	1
1.494006e+02	2.606144e+00	-1.702825e-03	1
1.494880e+02	2.606144e+00	-1.698402e-03	1
1.495772e+02	2.606323e+00	-1.690336e-03	1
1.496675e+02	2.606377e+00	-1.685867e-03	1
1.497609e+02	2.606571e+00	-1.679617e-03	1
1.498489e+02	2.606609e+00	-1.677329e-03	1
1.499372e+02	2.606602e+00	-1.672883e-03	1
1.500273e+02	2.606750e+00	-1.666432e-03	1
1.501213e+02	2.606888e+00	-1.660465e-03	1
1.502082e+02	2.606991e+00	-1.654557e-03	1
1.502972e+02	2.607059e+00	-1.651892e-03	1
1.503867e+02	2.607143e+00	-1.647305e-03	1
1.504810e+02	2.607166e+00	-1.644050e-03	1
1.505681e+02	2.607319e+00	-1.635748e-03	1
1.506576e+02	2.607368e+00	-1.629604e-03	1
1.507471e+02	2.607430e+00	-1.627941e-03	1
1.508416e+02	2.607529e+00	-1.623601e-03	1
1.509283e+02	2.607689e+00	-1.616820e-03	1
1.510182e+02	2.607765e+00	-1.609674e-03	1
1.511077e+02	2.607895e+00	-1.602575e-03	1
1.512012e+02	2.607948e+00	-1.597834e-03	1
1.512879e+02	2.608112e+00	-1.594957e-03	1
1.513767e+02	2.608047e+00	-1.590558e-03	1
1.514664e+02	2.608273e+00	-1.584343e-03	1
1.515607e+02	2.608276e+00	-1.580263e-03	1
1.516477e+02	2.608349e+00	-1.574425e-03	1
1.517373e+02	2.608521e+00	-1.569461e-03	1
1.518277e+02	2.608555e+00	-1.564307e-03	1
1.519207e+02	2.608601e+00	-1.562161e-03	1
1.520077e+02	2.608749e+00	-1.555085e-03	1
1.520970e+02	2.608864e+00	-1.550580e-03	1
1.521875e+02	2.608925e+00	-1.546276e-03	1
1.522810e+02	2.609001e+00	-1.543045e-03	1
1.523670e+02	2.609074e+00	-1.534802e-03	1
1.524580e+02	2.609234e+00	-1.529979e-03	1
1.525468e+02	2.609322e+00	-1.525898e-03	1
1.526410e+02	2.609390e+00	-1.523516e-03	1
1.527276e+02	2.609444e+00	-1.519200e-03	1
1.528179e+02	2.609478e+00	-1.514495e-03	1
1.529075e+02	2.609657e+00	-1.508009e-03	1
1.530020e+02	2.609734e+00	-1.504058e-03	1
1.530882e+02	2.609837e+00	-1.495426e-03	1
1.531779e+02	2.609917e+00	-1.492678e-03	1
1.532674e+02	2.610008e+00	-1.488562e-03	1
1.533608e+02	2.610054e+00	-1.484352e-03	1
1.534476e+02	2.610218e+00	-1.478373e-03	1
1.535376e+02	2.610302e+00	-1.473562e-03	1
1.536268e+02	2.610298e+00	-1.471911e-03	1
1.537207e+02	2.610428e+00	-1.468527e-03	1
1.538075e+02	2.610558e+00	-1.460885e-03	1
1.538977e+02	2.610661e+00	-1.456663e-03	1
1.539883e+02	2.610680e+00	-1.454104e-03	1
1.540804e+02	2.610783e+00	-1.447193e-03	1
1.541678e+02	2.610912e+00	-1.442229e-03	1
1.542575e+02	2.611008e+00	-1.438420e-03	1
1.543470e+02	2.611065e+00	-1.433655e-03	1
1.544409e+02	2.611130e+00	-1.430849e-03	1
1.545276e+02	2.611305e+00	-1.424622e-03	1
1.546172e+02	2.611298e+00	-1.419705e-03	1
1.547080e+02	2.611443e+00	-1.416273e-03	1
1.548010e+02	2.611435e+00	-1.414398e-03	1
1.548880e+02	2.611652e+00	-1.405105e-03	1
1.549781e+02	2.611679e+00	-1.400730e-03	1
1.550677e+02	2.611797e+00	-1.395695e-03	1
1.551606e+02	2.611847e+00	-1.392841e-03	1
1.552484e+02	2.611923e+00	-1.387829e-03	1
1.553371e+02	2.612022e+00	-1.384020e-03	1
1.554272e+02	2.612099e+00	-1.378607e-03	1
1.555206e+02	2.612228e+00	-1.374220e-03	1
1.556079e+02	2.612335e+00	-1.367746e-03	1
1.556976e+02	2.612419e+00	-1.367109e-03	1
1.557876e+02	2.612461e+00	-1.364821e-03	1
1.558806e+02	2.612568e+00	-1.357427e-03	1
1.559687e+02	2.612732e+00	-1.349337e-03	1
1.560575e+02	2.612717e+00	-1.347509e-03	1
1.561474e+02	2.612930e+00	-1.341743e-03	1
1.562404e+02	2.612888e+00	-1.338606e-03	1
1.563277e+02	2.613049e+00	-1.331754e-03	1
1.564168e+02	2.613152e+00	-1.329419e-03	1
1.565071e+02	2.613171e+00	-1.326672e-03	1
1.565978e+02	2.613346e+00	-1.319596e-03	1
1.566880e+02	2.613365e+00	-1.318511e-03	1
1.567767e+02	2.613495e+00	-1.313181e-03	1
1.568674e+02	2.613644e+00	-1.306435e-03	1
1.569577e+02	2.613708e+00	-1.302343e-03	1
1.570482e+02	2.613796e+00	-1.298522e-03	1
1.571373e+02	2.613876e+00	-1.295173e-03	1
1.572275e+02	2.613998e+00	-1.286918e-03	1
1.573184e+02	2.614044e+00	-1.285680e-03	1
1.574079e+02	2.614082e+00	-1.281954e-03	1
1.574977e+02	2.614197e+00	-1.280633e-03	1
1.575880e+02	2.614353e+00	-1.270149e-03	1
1.576794e+02	2.614346e+00	-1.271576e-03	1
1.577682e+02	2.614548e+00	-1.262059e-03	1
1.578578e+02	2.614540e+00	-1.262578e-03	1
1.579468e+02	2.614662e+00	-1.254064e-03	1
1.580392e+02	2.614742e+00	-1.250608e-03	1
1.581280e+02	2.614811e+00	-1.248226e-03	1
1.582178e+02	2.614857e+00	-1.244488e-03	1
1.583072e+02	2.614994e+00	-1.239205e-03	1
1.583978e+02	2.615028e+00	-1.236493e-03	1
1.584883e+02	2.615208e+00	-1.230431e-03	1
1.585770e+02	2.615269e+00	-1.229346e-03	1
1.586676e+02	2.615356e+00	-1.223025e-03	1
1.587571e+02	2.615433e+00	-1.215879e-03	1
1.588478e+02	2.615562e+00	-1.210725e-03	1
1.589381e+02	2.615688e+00	-1.206775e-03	1
1.590279e+02	2.615810e+00	-1.202246e-03	1
1.591169e+02	2.615795e+00	-1.200006e-03	1
1.592094e+02	2.615967e+00	-1.192683e-03	1
1.592983e+02	2.615993e+00	-1.192105e-03	1
1.593882e+02	2.616055e+00	-1.188496e-03	1
1.594773e+02	2.616226e+00	-1.180583e-03	1
1.595695e+02	2.616276e+00	-1.179946e-03	1
1.596583e+02	2.616348e+00	-1.174758e-03	1
1.597477e+02	2.616463e+00	-1.167894e-03	1
1.598375e+02	2.616535e+00	-1.165099e-03	1
1.599298e+02	2.616642e+00	-1.160288e-03	1
1.600176e+02	2.616722e+00	-1.156868e-03	1
1.601069e+02	2.616802e+00	-1.152882e-03	1
1.601975e+02	2.616997e+00	-1.146821e-03	1
1.602903e+02	2.617023e+00	-1.144427e-03	1
1.603777e+02	2.617123e+00	-1.139686e-03	1
1.604670e+02	2.617210e+00	-1.136113e-03	1
1.605575e+02	2.617271e+00	-1.131290e-03	1
1.606484e+02	2.617367e+00	-1.125924e-03	1
1.607381e+02	2.617435e+00	-1.124155e-03	1
1.608275e+02	2.617512e+00	-1.123153e-03	1
1.609174e+02	2.617599e+00	-1.116725e-03	1
1.610095e+02	2.617748e+00	-1.112857e-03	1
1.610977e+02	2.617855e+00	-1.104827e-03	1
1.611874e+02	2.617878e+00	-1.104732e-03	1
1.612761e+02	2.617935e+00	-1.102480e-03	1
1.613693e+02	2.618130e+00	-1.093482e-03	1
1.614580e+02	2.618176e+00	-1.090546e-03	1
1.615476e+02	2.618286e+00	-1.090180e-03	1
1.616379e+02	2.618366e+00	-1.084001e-03	1
1.617285e+02	2.618500e+00	-1.078293e-03	1
1.618181e+02	2.618443e+00	-1.078340e-03	1
1.619058e+02	2.618660e+00	-1.069519e-03	1
1.619976e+02	2.618660e+00	-1.068552e-03	1
1.620900e+02	2.618763e+00	-1.065734e-03	1
1.621779e+02	2.618904e+00	-1.060863e-03	1
1.622674e+02	2.618885e+00	-1.057585e-03	1
1.623577e+02	2.619011e+00	-1.052219e-03	1
1.624510e+02	2.619133e+00	-1.048917e-03	1
1.625380e+02	2.619278e+00	-1.043080e-03	1
1.626274e+02	2.619381e+00	-1.036983e-03	1
1.627177e+02	2.619408e+00	-1.035863e-03	1
1.628102e+02	2.619514e+00	-1.030650e-03	1
1.628982e+02	2.619576e+00	-1.024872e-03	1
1.629872e+02	2.619694e+00	-1.022171e-03	1
1.630771e+02	2.619797e+00	-1.017501e-03	1
1.631714e+02	2.619831e+00	-1.013397e-03	1
1.632573e+02	2.619965e+00	-1.012206e-03	1
1.633469e+02	2.620071e+00	-1.004824e-03	1
1.634386e+02	2.620136e+00	-1.001687e-03	1
1.635313e+02	2.620209e+00	-9.988334e-04	1
1.636184e+02	2.620350e+00	-9.935031e-04	1
1.637074e+02	2.620441e+00	-9.911446e-04	1
1.637975e+02	2.620518e+00	-9.832906e-04	1
1.638929e+02	2.620609e+00	-9.841869e-04	1
1.639794e+02	2.620586e+00	-9.814627e-04	1
1.640673e+02	2.620739e+00	-9.748824e-04	1
1.641579e+02	2.620895e+00	-9.720167e-04	1
1.642512e+02	2.620930e+00	-9.695992e-04	1
1.643389e+02	2.621014e+00	-9.652831e-04	1
1.644276e+02	2.621067e+00	-9.604952e-04	1
1.645175e+02	2.621113e+00	-9.596226e-04	1
1.646096e+02	2.621273e+00	-9.536908e-04	1
1.646984e+02	2.621387e+00	-9.493157e-04	1
1.647874e+02	2.621521e+00	-9.423344e-04	1
1.648777e+02	2.621605e+00	-9.376645e-04	1
1.649718e+02	2.621662e+00	-9.348342e-04	1
1.650582e+02	2.621780e+00	-9.321809e-04	1
1.651481e+02	2.621914e+00	-9.299049e-04	1
1.652379e+02	2.621914e+00	-9.289025e-04	1
1.653316e+02	2.622063e+00	-9.205532e-04	1
1.654186e+02	2.622074e+00	-9.191381e-04	1
1.655079e+02	2.622211e+00	-9.123101e-04	1
1.655971e+02	2.622326e+00	-9.108006e-04	1
1.656914e+02	2.622337e+00	-9.074397e-04	1
1.657783e+02	2.622509e+00	-9.012249e-04	1
1.658677e+02	2.622585e+00	-8.972390e-04	1
1.659572e+02	2.622696e+00	-8.934299e-04	1
1.660519e+02	2.622742e+00	-8.910478e-04	1
1.661383e+02	2.622810e+00	-8.878991e-04	1
1.662283e+02	2.622952e+00	-8.792668e-04	1
1.663191e+02	2.623001e+00	-8.793966e-04	1
1.664096e+02	2.623119e+00	-8.749389e-04	1
1.664981e+02	2.623238e+00	-8.680166e-04	1
1.665879e+02	2.623280e+00	-8.660708e-04	1
1.666782e+02	2.623413e+00	-8.633584e-04	1
1.667719e+02	2.623596e+00	-8.564950e-04	1
1.668587e+02	2.623528e+00	-8.540540e-04	1
1.669474e+02	2.623653e+00	-8.496671e-04	1
1.670385e+02	2.623791e+00	-8.465302e-04	1
1.671317e+02	2.623871e+00	-8.435820e-04	1
1.672182e+02	2.623985e+00	-8.384286e-04	1
1.673076e+02	2.624016e+00	-8.353389e-04	1
1.673974e+02	2.624126e+00	-8.327445e-04	1
1.674918e+02	2.624199e+00	-8.277679e-04	1
1.675790e+02	2.624241e+00	-8.236758e-04	1
1.676690e+02	2.624462e+00	-8.187111e-04	1
1.677585e+02	2.624538e+00	-8.154091e-04	1
1.678524e+02	2.624588e+00	-8.141827e-04	1
1.679383e+02	2.624733e+00	-8.084160e-04	1
1.680277e+02	2.624752e+00	-8.061047e-04	1
1.681183e+02	2.624912e+00	-7.995479e-04	1
1.682117e+02	2.624989e+00	-7.971422e-04	1
1.682983e+02	2.625027e+00	-7.929086e-04	1
1.683877e+02	2.625153e+00	-7.877434e-04	1
1.684779e+02	2.625229e+00	-7.850900e-04	1
1.685716e+02	2.625282e+00	-7.829437e-04	1
1.686572e+02	2.625412e+00	-7.790875e-04	1
1.687483e+02	2.625496e+00	-7.745355e-04	1
1.688388e+02	2.625523e+00	-7.740992e-04	1
1.689326e+02	2.625633e+00	-7.662806e-04	1
1.690184e+02	2.625774e+00	-7.659268e-04	1
1.691065e+02	2.625820e+00	-7.619291e-04	1
1.691981e+02	2.625885e+00	-7.569643e-04	1
1.692912e+02	2.625992e+00	-7.536977e-04	1
1.693786e+02	2.626007e+00	-7.492401e-04	1
1.694675e+02	2.626217e+00	-7.445819e-04	1
1.695581e+02	2.626274e+00	-7.468697e-04	1
1.696512e+02	2.626400e+00	-7.388742e-04	1
1.697392e+02	2.626480e+00	-7.325887e-04	1
1.698282e+02	2.626514e+00	-7.337090e-04	1
1.699187e+02	2.626663e+00	-7.274235e-04	1
1.700114e+02	2.626732e+00	-7.257371e-04	1
1.700989e+02	2.626858e+00	-7.190271e-04	1
1.701882e+02	2.626957e+00	-7.175176e-04	1
1.702778e+02	2.627007e+00	-7.139562e-04	1
1.703711e+02	2.627121e+00	-7.074820e-04	1
1.704586e+02	2.627197e+00	-7.065503e-04	1
1.705466e+02	2.627281e+00	-7.033663e-04	1
1.706377e+02	2.627380e+00	-6.965501e-04	1
1.707318e+02	2.627502e+00	-6.964204e-04	1
1.708198e+02	2.627579e+00	-6.905004e-04	1
1.709074e+02	2.627605e+00	-6.909367e-04	1
1.709962e+02	2.627674e+00	-6.854177e-04	1
1.710917e+02	2.627808e+00	-6.837432e-04	1
1.711790e+02	2.627960e+00	-6.761133e-04	1
1.712683e+02	2.627903e+00	-6.763020e-04	1
1.713563e+02	2.628113e+00	-6.684008e-04	1
1.714521e+02	2.628139e+00	-6.675046e-04	1
1.715374e+02	2.628368e+00	-6.622096e-04	1
1.716284e+02	2.628387e+00	-6.599336e-04	1
1.717189e+02	2.628487e+00	-6.553698e-04	1
1.718116e+02	2.628540e+00	-6.538722e-04	1
1.718993e+02	2.628620e+00	-6.485183e-04	1
1.719877e+02	2.628716e+00	-6.451573e-04	1
1.720788e+02	2.628845e+00	-6.381288e-04	1
1.721720e+02	2.628872e+00	-6.396973e-04	1
1.722586e+02	2.628880e+00	-6.372090e-04	1
1.723484e+02	2.629105e+00	-6.281286e-04	1
1.724378e+02	2.629150e+00	-6.279163e-04	1
1.725297e+02	2.629204e+00	-6.242842e-04	1
1.726184e+02	2.629269e+00	-6.199209e-04	1
1.727082e+02	2.629417e+00	-6.175623e-04	1
1.727990e+02	2.629528e+00	-6.121141e-04	1
1.728920e+02	2.629578e+00	-6.084111e-04	1
1.729790e+02	2.629662e+00	-6.089536e-04	1
1.730685e+02	2.629784e+00	-6.025266e-04	1
1.731579e+02	2.629883e+00	-6.005336e-04	1
1.732486e+02	2.629967e+00	-5.969958e-04	1
1.733387e+02	2.630013e+00	-5.922079e-04	1
1.734273e+02	2.630150e+00	-5.884578e-04	1
1.735179e+02	2.630234e+00	-5.865946e-04	1
1.736098e+02	2.630318e+00	-5.804270e-04	1
1.736994e+02	2.630375e+00	-5.783514e-04	1
1.737885e+02	2.630524e+00	-5.728088e-04	1
1.738779e+02	2.630573e+00	-5.731980e-04	1
1.739700e+02	2.630653e+00	-5.672663e-04	1
1.740587e+02	2.630768e+00	-5.636459e-04	1
1.741487e+02	2.630802e+00	-5.609689e-04	1
1.742374e+02	2.631012e+00	-5.535749e-04	1
1.743308e+02	2.631046e+00	-5.514522e-04	1
1.744187e+02	2.631119e+00	-5.496715e-04	1
1.745081e+02	2.631191e+00	-5.440699e-04	1
1.745976e+02	2.631298e+00	-5.421595e-04	1
1.746910e+02	2.631401e+00	-5.388340e-04	1
1.747787e+02	2.631516e+00	-5.346122e-04	1
1.748685e+02	2.631535e+00	-5.338810e-04	1
1.749574e+02	2.631714e+00	-5.272417e-04	1
1.750514e+02	2.631756e+00	-5.222652e-04	1
1.751386e+02	2.631935e+00	-5.184797e-04	1
1.752285e+02	2.631996e+00	-5.167933e-04	1
1.753175e+02	2.632126e+00	-5.126777e-04	1
1.754107e+02	2.632160e+00	-5.119937e-04	1
1.754984e+02	2.632301e+00	-5.041515e-04	1
1.755885e+02	2.632401e+00	-5.030430e-04	1
1.756774e+02	2.632351e+00	-5.013330e-04	1
1.757711e+02	2.632561e+00	-4.939154e-04	1
1.758595e+02	2.632576e+00	-4.941631e-04	1
1.759474e+02	2.632687e+00	-4.918871e-04	1
1.760384e+02	2.632710e+00	-4.881605e-04	1
1.761317e+02	2.632885e+00	-4.844812e-04	1
1.762188e+02	2.632965e+00	-4.804009e-04	1
1.763080e+02	2.633011e+00	-4.755659e-04	1
1.763975e+02	2.633137e+00	-4.705068e-04	1
1.764900e+02	2.633186e+00	-4.694101e-04	1
1.765788e+02	2.633270e+00	-4.645515e-04	1
1.766677e+02	2.633354e+00	-4.627944e-04	1
1.767574e+02	2.633492e+00	-4.578532e-04	1
1.768514e+02	2.633614e+00	-4.559074e-04	1
1.769398e+02	2.633678e+00	-4.527941e-04	1
1.770281e+02	2.633759e+00	-4.469095e-04	1
1.771176e+02	2.633839e+00	-4.457892e-04	1
1.772108e+02	2.633953e+00	-4.422750e-04	1
1.772985e+02	2.634056e+00	-4.398457e-04	1
1.773884e+02	2.634159e+00	-4.338668e-04	1
1.774778e+02	2.634212e+00	-4.315672e-04	1
1.775702e+02	2.634373e+00	-4.275812e-04	1
1.776588e+02	2.634449e+00	-4.237250e-04	1
1.777482e+02	2.634453e+00	-4.223570e-04	1
1.778373e+02	2.634556e+00	-4.200693e-04	1
1.779318e+02	2.634624e+00	-4.194442e-04	1
1.780187e+02	2.634701e+00	-4.132295e-04	1
1.781080e+02	2.634850e+00	-4.066963e-04	1
1.781983e+02	2.634968e+00	-4.032056e-04	1
1.782911e+02	2.634998e+00	-4.024509e-04	1
1.783784e+02	2.635090e+00	-3.959649e-04	1
1.784689e+02	2.635292e+00	-3.912006e-04	1
1.785574e+02	2.635273e+00	-3.898209e-04	1
1.786509e+02	2.635330e+00	-3.877454e-04	1
1.787389e+02	2.635513e+00	-3.812240e-04	1
1.788286e+02	2.635612e+00	-3.805164e-04	1
1.789163e+02	2.635651e+00	-3.770493e-04	1
1.790108e+02	2.635784e+00	-3.751389e-04	1
1.790986e+02	2.635822e+00	-3.692661e-04	1
1.791887e+02	2.635998e+00	-3.642896e-04	1
1.792776e+02	2.636002e+00	-3.647377e-04	1
1.793717e+02	2.636097e+00	-3.611645e-04	1
1.794586e+02	2.636116e+00	-3.573555e-04	1
1.795482e+02	2.636269e+00	-3.553271e-04	1
1.796380e+02	2.636345e+00	-3.513176e-04	1
1.797312e+02	2.636459e+00	-3.476147e-04	1
1.798190e+02	2.636528e+00	-3.440415e-04	1
1.799090e+02	2.636620e+00	-3.421310e-04	1
1.799989e+02	2.636768e+00	-3.330860e-04	1
1.800914e+02	2.636841e+00	-3.331096e-04	1
1.801777e+02	2.636940e+00	-3.318360e-04	1
1.802686e+02	2.637039e+00	-3.287345e-04	1
1.803578e+02	2.637074e+00	-3.246778e-04	1
1.804509e+02	2.637188e+00	-3.190880e-04	1
1.805386e+02	2.637295e+00	-3.169771e-04	1
1.806284e+02	2.637360e+00	-3.122246e-04	1
1.807184e+02	2.637508e+00	-3.126256e-04	1
1.808090e+02	2.637512e+00	-3.097600e-04	1
1.808991e+02	2.637596e+00	-3.050075e-04	1
1.809885e+02	2.637756e+00	-2.982738e-04	1
1.810777e+02	2.637772e+00	-2.996536e-04	1
1.811680e+02	2.637951e+00	-2.950544e-04	1
1.812585e+02	2.638058e+00	-2.914340e-04	1
1.813475e+02	2.638039e+00	-2.890519e-04	1
1.814383e+02	2.638218e+00	-2.845707e-04	1
1.815275e+02	2.638222e+00	-2.842758e-04	1
1.816191e+02	2.638344e+00	-2.775894e-04	1
1.817085e+02	2.638470e+00	-2.734855e-04	1
1.817985e+02	2.638550e+00	-2.733558e-04	1
1.818879e+02	2.638573e+00	-2.713038e-04	1
1.819790e+02	2.638721e+00	-2.621998e-04	1
1.820685e+02	2.638878e+00	-2.596290e-04	1
1.821585e+02	2.638901e+00	-2.592398e-04	1
1.822477e+02	2.638969e+00	-2.563506e-04	1
1.823390e+02	2.639084e+00	-2.482962e-04	1
1.824282e+02	2.639202e+00	-2.453480e-04	1
1.825187e+02	2.639256e+00	-2.456782e-04	1
1.826084e+02	2.639416e+00	-2.398644e-04	1
1.826990e+02	2.639469e+00	-2.380247e-04	1
1.827881e+02	2.639542e+00	-2.369044e-04	1
1.828783e+02	2.639580e+00	-2.350293e-04	1
1.829676e+02	2.639690e+00	-2.299585e-04	1
1.830585e+02	2.639759e+00	-2.261612e-04	1
1.831477e+02	2.639862e+00	-2.256777e-04	1
1.832368e+02	2.639977e+00	-2.204299e-04	1
1.833280e+02	2.640060e+00	-2.153001e-04	1
1.834207e+02	2.640198e+00	-2.131066e-04	1
1.835079e+02	2.640251e+00	-2.096278e-04	1
1.835979e+02	2.640350e+00	-2.054531e-04	1
1.836886e+02	2.640442e+00	-2.036724e-04	1
1.837802e+02	2.640469e+00	-2.012313e-04	1
1.838684e+02	2.640594e+00	-1.979176e-04	1
1.839588e+02	2.640774e+00	-1.929882e-04	1
1.840476e+02	2.640797e+00	-1.894504e-04	1
1.841411e+02	2.640892e+00	-1.870918e-04	1
1.842294e+02	2.640945e+00	-1.860187e-04	1
1.843197e+02	2.641029e+00	-1.806648e-04	1
1.845815e+02	2.641247e+00	-1.765958e-04	1
1.846781e+02	2.641399e+00	-1.714033e-04	1
1.847678e+02	2.641434e+00	-1.705003e-04	1
1.848614e+02	2.641586e+00	-1.618977e-04	1
1.849482e+02	2.641636e+00	-1.622550e-04	1
1.850391e+02	2.641766e+00	-1.572391e-04	1
1.851280e+02	2.641811e+00	-1.537988e-04	1
1.852211e+02	2.641949e+00	-1.510950e-04	1
1.853086e+02	2.642075e+00	-1.463932e-04	1
1.853975e+02	2.642090e+00	-1.439525e-04	1
1.854875e+02	2.642197e+00	-1.433612e-04	1
1.855807e+02	2.642326e+00	-1.374555e-04	1
1.856686e+02	2.642349e+00	-1.351883e-04	1
1.857582e+02	2.642467e+00	-1.321962e-04	1
1.858475e+02	2.642628e+00	-1.270970e-04	1
1.859403e+02	2.642700e+00	-1.248513e-04	1
1.860288e+02	2.642754e+00	-1.222934e-04	1
1.861179e+02	2.642845e+00	-1.181343e-04	1
1.862080e+02	2.642891e+00	-1.171851e-04	1
1.863015e+02	2.642956e+00	-1.113319e-04	1
1.863887e+02	2.643047e+00	-1.098686e-04	1
1.864784e+02	2.643227e+00	-1.105020e-04	1
1.865678e+02	2.643291e+00	-1.028528e-04	1
