Device Serial:	0001
Estimated Duration[s]:	310.9626770019536
Start Time:	2022-10-10 13:17:23
Estimated End:	2022-10-10 13:22:34
Lower Bound[V]:	2.6
Upper Bound[V]:	2.7
Start Voltage[V]:	2.689037322998047
Stop Voltage[V]:	2.6
Scan Rate[V/s]:	0.001
Cycles:	1
Samples to Average:	1

Elapsed_Time(s)	Potential(V)	Current(A)	Cycle
1.362842e+02	2.624992e+00	-1.185265e-03	1
1.363746e+02	2.625202e+00	-1.177753e-03	1
1.364645e+02	2.625233e+00	-1.173024e-03	1
1.365540e+02	2.625290e+00	-1.171880e-03	1
1.366437e+02	2.625412e+00	-1.166573e-03	1
1.367349e+02	2.625534e+00	-1.162021e-03	1
1.368244e+02	2.625614e+00	-1.159580e-03	1
1.369141e+02	2.625721e+00	-1.155347e-03	1
1.370044e+02	2.625782e+00	-1.151998e-03	1
1.370946e+02	2.625896e+00	-1.144179e-03	1
1.371837e+02	2.625957e+00	-1.143566e-03	1
1.372727e+02	2.626003e+00	-1.141231e-03	1
1.373634e+02	2.626198e+00	-1.135900e-03	1
1.374551e+02	2.626289e+00	-1.131455e-03	1
1.375444e+02	2.626354e+00	-1.125417e-03	1
1.376339e+02	2.626400e+00	-1.124638e-03	1
1.377233e+02	2.626507e+00	-1.120499e-03	1
1.378145e+02	2.626518e+00	-1.118070e-03	1
1.379044e+02	2.626755e+00	-1.113565e-03	1
1.379937e+02	2.626785e+00	-1.110959e-03	1
1.380845e+02	2.626820e+00	-1.106796e-03	1
1.381747e+02	2.626984e+00	-1.101477e-03	1
1.382634e+02	2.627171e+00	-1.095192e-03	1
1.383541e+02	2.627151e+00	-1.092503e-03	1
1.384445e+02	2.627296e+00	-1.089048e-03	1
1.385352e+02	2.627331e+00	-1.085628e-03	1
1.386243e+02	2.627331e+00	-1.084366e-03	1
1.387146e+02	2.627468e+00	-1.078541e-03	1
1.388044e+02	2.627617e+00	-1.075132e-03	1
1.388954e+02	2.627705e+00	-1.070309e-03	1
1.389846e+02	2.627773e+00	-1.068304e-03	1
1.390742e+02	2.627941e+00	-1.063033e-03	1
1.391636e+02	2.627945e+00	-1.060804e-03	1
1.392548e+02	2.628048e+00	-1.056158e-03	1
1.393447e+02	2.628136e+00	-1.053056e-03	1
1.394345e+02	2.628204e+00	-1.048575e-03	1
1.395247e+02	2.628235e+00	-1.046688e-03	1
1.396176e+02	2.628387e+00	-1.040863e-03	1
1.397049e+02	2.628426e+00	-1.041264e-03	1
1.397929e+02	2.628628e+00	-1.032360e-03	1
1.398848e+02	2.628651e+00	-1.030650e-03	1
1.399779e+02	2.628769e+00	-1.028657e-03	1
1.400652e+02	2.628841e+00	-1.023869e-03	1
1.401553e+02	2.628914e+00	-1.019412e-03	1
1.402445e+02	2.629036e+00	-1.016157e-03	1
1.403377e+02	2.629093e+00	-1.011098e-03	1
1.404252e+02	2.629230e+00	-1.010438e-03	1
1.405143e+02	2.629311e+00	-1.003220e-03	1
1.406038e+02	2.629395e+00	-1.001310e-03	1
1.406964e+02	2.629490e+00	-9.944230e-04	1
1.407850e+02	2.629551e+00	-9.949418e-04	1
1.408755e+02	2.629707e+00	-9.903780e-04	1
1.409638e+02	2.629715e+00	-9.857553e-04	1
1.410557e+02	2.629829e+00	-9.827835e-04	1
1.411452e+02	2.629898e+00	-9.803070e-04	1
1.412345e+02	2.630013e+00	-9.742102e-04	1
1.413245e+02	2.630108e+00	-9.701771e-04	1
1.414161e+02	2.630249e+00	-9.668397e-04	1
1.415043e+02	2.630325e+00	-9.634434e-04	1
1.415950e+02	2.630390e+00	-9.597641e-04	1
1.416848e+02	2.630455e+00	-9.585612e-04	1
1.417749e+02	2.630581e+00	-9.523936e-04	1
1.418653e+02	2.630707e+00	-9.492568e-04	1
1.419544e+02	2.630669e+00	-9.488322e-04	1
1.420432e+02	2.630840e+00	-9.427590e-04	1
1.421352e+02	2.630966e+00	-9.360607e-04	1
1.422244e+02	2.631069e+00	-9.323931e-04	1
1.423144e+02	2.631184e+00	-9.300110e-04	1
1.424052e+02	2.631256e+00	-9.262845e-04	1
1.424951e+02	2.631310e+00	-9.226052e-04	1
1.425842e+02	2.631496e+00	-9.177348e-04	1
1.426740e+02	2.631485e+00	-9.166144e-04	1
1.427643e+02	2.631630e+00	-9.113667e-04	1
1.428559e+02	2.631660e+00	-9.081826e-04	1
1.429440e+02	2.631760e+00	-9.037604e-04	1
1.430341e+02	2.631855e+00	-9.026283e-04	1
1.431250e+02	2.631863e+00	-8.979347e-04	1
1.432155e+02	2.632057e+00	-8.939370e-04	1
1.433049e+02	2.632114e+00	-8.907176e-04	1
1.433941e+02	2.632175e+00	-8.892435e-04	1
1.434852e+02	2.632301e+00	-8.830169e-04	1
1.435752e+02	2.632324e+00	-8.820735e-04	1
1.436649e+02	2.632442e+00	-8.788305e-04	1
1.437544e+02	2.632580e+00	-8.739483e-04	1
1.438450e+02	2.632656e+00	-8.682996e-04	1
1.439361e+02	2.632748e+00	-8.668137e-04	1
1.440251e+02	2.632812e+00	-8.640542e-04	1
1.441148e+02	2.632923e+00	-8.585942e-04	1
1.442053e+02	2.633022e+00	-8.551507e-04	1
1.442958e+02	2.633118e+00	-8.535822e-04	1
1.443847e+02	2.633148e+00	-8.485821e-04	1
1.444743e+02	2.633327e+00	-8.427565e-04	1
1.445640e+02	2.633392e+00	-8.390890e-04	1
1.446556e+02	2.633408e+00	-8.362469e-04	1
1.447440e+02	2.633572e+00	-8.324143e-04	1
1.448346e+02	2.633667e+00	-8.318364e-04	1
1.449235e+02	2.633698e+00	-8.255155e-04	1
1.450152e+02	2.633816e+00	-8.261641e-04	1
1.451027e+02	2.633957e+00	-8.193007e-04	1
1.451945e+02	2.633984e+00	-8.173549e-04	1
1.452843e+02	2.634113e+00	-8.120246e-04	1
1.453753e+02	2.634174e+00	-8.123194e-04	1
1.454634e+02	2.634312e+00	-8.055150e-04	1
1.455547e+02	2.634384e+00	-7.997484e-04	1
1.456445e+02	2.634480e+00	-7.977200e-04	1
1.457361e+02	2.634537e+00	-7.955384e-04	1
1.458252e+02	2.634548e+00	-7.940997e-04	1
1.459143e+02	2.634739e+00	-7.879556e-04	1
1.460043e+02	2.634712e+00	-7.872245e-04	1
1.460950e+02	2.634907e+00	-7.818824e-04	1
1.461849e+02	2.635025e+00	-7.776016e-04	1
1.462747e+02	2.635078e+00	-7.731439e-04	1
1.463648e+02	2.635216e+00	-7.671297e-04	1
1.464560e+02	2.635292e+00	-7.668466e-04	1
1.465428e+02	2.635349e+00	-7.642286e-04	1
1.466349e+02	2.635414e+00	-7.592049e-04	1
1.467249e+02	2.635509e+00	-7.588629e-04	1
1.468149e+02	2.635563e+00	-7.534737e-04	1
1.469049e+02	2.635704e+00	-7.504901e-04	1
1.469948e+02	2.635826e+00	-7.465749e-04	1
1.470842e+02	2.635902e+00	-7.434144e-04	1
1.471750e+02	2.635963e+00	-7.414804e-04	1
1.472638e+02	2.636044e+00	-7.362680e-04	1
1.473547e+02	2.636215e+00	-7.311500e-04	1
1.474447e+02	2.636253e+00	-7.277655e-04	1
1.475351e+02	2.636314e+00	-7.269164e-04	1
1.476247e+02	2.636440e+00	-7.229187e-04	1
1.477141e+02	2.636467e+00	-7.190506e-04	1
1.478048e+02	2.636566e+00	-7.187912e-04	1
1.478952e+02	2.636715e+00	-7.119986e-04	1
1.479840e+02	2.636765e+00	-7.073640e-04	1
1.480748e+02	2.636967e+00	-7.021398e-04	1
1.481648e+02	2.636967e+00	-7.007247e-04	1
1.482559e+02	2.637039e+00	-6.991091e-04	1
1.483454e+02	2.637177e+00	-6.940972e-04	1
1.484354e+02	2.637280e+00	-6.892032e-04	1
1.485251e+02	2.637264e+00	-6.911018e-04	1
1.486151e+02	2.637386e+00	-6.859956e-04	1
1.487042e+02	2.637459e+00	-6.819507e-04	1
1.487948e+02	2.637596e+00	-6.788138e-04	1
1.488857e+02	2.637672e+00	-6.763491e-04	1
1.489751e+02	2.637772e+00	-6.718443e-04	1
1.490646e+02	2.637905e+00	-6.655470e-04	1
1.491548e+02	2.637924e+00	-6.642734e-04	1
1.492451e+02	2.638084e+00	-6.602520e-04	1
1.493353e+02	2.638084e+00	-6.601105e-04	1
1.494227e+02	2.638210e+00	-6.539311e-04	1
1.495139e+02	2.638287e+00	-6.522094e-04	1
1.496044e+02	2.638393e+00	-6.461951e-04	1
1.496956e+02	2.638458e+00	-6.433412e-04	1
1.497850e+02	2.638573e+00	-6.402987e-04	1
1.498752e+02	2.638702e+00	-6.341193e-04	1
1.499647e+02	2.638721e+00	-6.338245e-04	1
1.500538e+02	2.638847e+00	-6.303103e-04	1
1.501450e+02	2.638866e+00	-6.285531e-04	1
1.502345e+02	2.639046e+00	-6.243667e-04	1
1.503241e+02	2.639175e+00	-6.178689e-04	1
1.504160e+02	2.639221e+00	-6.147438e-04	1
1.505050e+02	2.639263e+00	-6.135292e-04	1
1.505946e+02	2.639446e+00	-6.097909e-04	1
1.506852e+02	2.639473e+00	-6.073498e-04	1
1.507752e+02	2.639526e+00	-6.026445e-04	1
1.508655e+02	2.639683e+00	-5.992364e-04	1
1.509549e+02	2.639744e+00	-5.975382e-04	1
1.510443e+02	2.639820e+00	-5.937881e-04	1
1.511358e+02	2.639893e+00	-5.909461e-04	1
1.512247e+02	2.640041e+00	-5.861229e-04	1
1.513148e+02	2.640091e+00	-5.817124e-04	1
1.514044e+02	2.640190e+00	-5.805921e-04	1
1.514956e+02	2.640244e+00	-5.749551e-04	1
1.515859e+02	2.640358e+00	-5.725258e-04	1
1.516740e+02	2.640415e+00	-5.716414e-04	1
1.517640e+02	2.640522e+00	-5.684573e-04	1
1.518578e+02	2.640636e+00	-5.626199e-04	1
1.519449e+02	2.640732e+00	-5.603085e-04	1
1.520344e+02	2.640797e+00	-5.579500e-04	1
1.521242e+02	2.640865e+00	-5.533154e-04	1
1.522181e+02	2.641010e+00	-5.513107e-04	1
1.523044e+02	2.641140e+00	-5.439402e-04	1
1.523941e+02	2.641209e+00	-5.423600e-04	1
1.524852e+02	2.641331e+00	-5.395651e-04	1
1.525786e+02	2.641396e+00	-5.351782e-04	1
1.526646e+02	2.641438e+00	-5.326664e-04	1
1.527546e+02	2.641521e+00	-5.308503e-04	1
1.528445e+02	2.641655e+00	-5.257676e-04	1
1.529385e+02	2.641716e+00	-5.222652e-04	1
1.530245e+02	2.641911e+00	-5.158853e-04	1
1.531142e+02	2.641960e+00	-5.163806e-04	1
1.532030e+02	2.641975e+00	-5.125951e-04	1
1.532980e+02	2.642059e+00	-5.076422e-04	1
1.533849e+02	2.642162e+00	-5.070761e-04	1
1.534748e+02	2.642174e+00	-5.048001e-04	1
1.535643e+02	2.642319e+00	-4.998354e-04	1
1.536566e+02	2.642422e+00	-4.965216e-04	1
1.537458e+02	2.642490e+00	-4.974650e-04	1
1.538336e+02	2.642658e+00	-4.897408e-04	1
1.539245e+02	2.642670e+00	-4.892455e-04	1
1.540180e+02	2.642792e+00	-4.831486e-04	1
1.541052e+02	2.642948e+00	-4.815212e-04	1
1.541946e+02	2.642982e+00	-4.765093e-04	1
1.542845e+02	2.643032e+00	-4.760612e-04	1
1.543754e+02	2.643200e+00	-4.707898e-04	1
1.544650e+02	2.643219e+00	-4.688087e-04	1
1.545551e+02	2.643299e+00	-4.655657e-04	1
1.546444e+02	2.643478e+00	-4.616151e-04	1
1.547373e+02	2.643574e+00	-4.543154e-04	1
1.548255e+02	2.643639e+00	-4.539970e-04	1
1.549138e+02	2.643677e+00	-4.488789e-04	1
1.550046e+02	2.643784e+00	-4.478058e-04	1
1.550972e+02	2.643803e+00	-4.470746e-04	1
1.551847e+02	2.643921e+00	-4.441500e-04	1
1.552740e+02	2.644112e+00	-4.373220e-04	1
1.553648e+02	2.644077e+00	-4.381357e-04	1
1.554582e+02	2.644234e+00	-4.343385e-04	1
1.555450e+02	2.644287e+00	-4.315908e-04	1
1.556357e+02	2.644402e+00	-4.292204e-04	1
1.557242e+02	2.644508e+00	-4.216849e-04	1
1.558191e+02	2.644627e+00	-4.185244e-04	1
1.559052e+02	2.644672e+00	-4.180291e-04	1
1.559943e+02	2.644772e+00	-4.126045e-04	1
1.560847e+02	2.644875e+00	-4.117790e-04	1
1.561783e+02	2.644997e+00	-4.054581e-04	1
1.562651e+02	2.645054e+00	-4.032174e-04	1
1.563550e+02	2.645161e+00	-3.980522e-04	1
1.564446e+02	2.645229e+00	-3.940898e-04	1
1.565387e+02	2.645336e+00	-3.943729e-04	1
1.566238e+02	2.645420e+00	-3.917785e-04	1
1.567156e+02	2.645592e+00	-3.843844e-04	1
1.568056e+02	2.645527e+00	-3.843608e-04	1
1.568967e+02	2.645660e+00	-3.804928e-04	1
1.569848e+02	2.645824e+00	-3.754101e-04	1
1.570742e+02	2.645813e+00	-3.757875e-04	1
1.571648e+02	2.645958e+00	-3.715421e-04	1
1.572583e+02	2.646042e+00	-3.681340e-04	1
1.573453e+02	2.646118e+00	-3.678392e-04	1
1.574334e+02	2.646194e+00	-3.615065e-04	1
1.575245e+02	2.646278e+00	-3.604452e-04	1
1.576188e+02	2.646336e+00	-3.583225e-04	1
1.577052e+02	2.646496e+00	-3.524851e-04	1
1.577952e+02	2.646568e+00	-3.488765e-04	1
1.578855e+02	2.646667e+00	-3.458222e-04	1
1.579779e+02	2.646797e+00	-3.418008e-04	1
1.580645e+02	2.646839e+00	-3.377795e-04	1
1.581550e+02	2.646938e+00	-3.342063e-04	1
1.582452e+02	2.647057e+00	-3.324846e-04	1
1.583383e+02	2.647160e+00	-3.287109e-04	1
1.584247e+02	2.647209e+00	-3.268476e-04	1
1.585147e+02	2.647301e+00	-3.229324e-04	1
1.586051e+02	2.647438e+00	-3.184512e-04	1
1.586984e+02	2.647488e+00	-3.154794e-04	1
1.587850e+02	2.647556e+00	-3.158214e-04	1
1.588752e+02	2.647694e+00	-3.088283e-04	1
1.589653e+02	2.647820e+00	-3.087694e-04	1
1.590570e+02	2.647812e+00	-3.033093e-04	1
1.591446e+02	2.647961e+00	-2.992408e-04	1
1.592351e+02	2.647991e+00	-3.001725e-04	1
1.593246e+02	2.648174e+00	-2.941110e-04	1
1.594183e+02	2.648148e+00	-2.922595e-04	1
1.595052e+02	2.648232e+00	-2.902783e-04	1
1.595951e+02	2.648468e+00	-2.834857e-04	1
1.596849e+02	2.648499e+00	-2.807144e-04	1
1.597783e+02	2.648594e+00	-2.791106e-04	1
1.598656e+02	2.648632e+00	-2.756082e-04	1
1.599545e+02	2.648743e+00	-2.732614e-04	1
1.600447e+02	2.648888e+00	-2.662919e-04	1
1.601384e+02	2.648949e+00	-2.660443e-04	1
1.602239e+02	2.649052e+00	-2.619993e-04	1
1.603146e+02	2.649109e+00	-2.602186e-04	1
1.604054e+02	2.649193e+00	-2.592516e-04	1
1.604984e+02	2.649216e+00	-2.568695e-04	1
1.605850e+02	2.649406e+00	-2.480014e-04	1
1.606749e+02	2.649487e+00	-2.472820e-04	1
1.607646e+02	2.649536e+00	-2.462560e-04	1
1.608592e+02	2.649670e+00	-2.417394e-04	1
1.609453e+02	2.649754e+00	-2.388856e-04	1
1.610347e+02	2.649895e+00	-2.346874e-04	1
1.611247e+02	2.649864e+00	-2.345694e-04	1
1.612171e+02	2.649910e+00	-2.303005e-04	1
1.613053e+02	2.650051e+00	-2.272343e-04	1
1.613946e+02	2.650185e+00	-2.229064e-04	1
1.614853e+02	2.650276e+00	-2.192507e-04	1
1.615786e+02	2.650360e+00	-2.152293e-04	1
1.616651e+02	2.650417e+00	-2.145925e-04	1
1.617535e+02	2.650543e+00	-2.078825e-04	1
1.618453e+02	2.650604e+00	-2.063022e-04	1
1.619387e+02	2.650650e+00	-2.068447e-04	1
1.620248e+02	2.650723e+00	-2.035663e-04	1
1.621151e+02	2.650909e+00	-1.970567e-04	1
1.622052e+02	2.651005e+00	-1.966911e-04	1
1.622968e+02	2.651142e+00	-1.907594e-04	1
1.623850e+02	2.651196e+00	-1.906061e-04	1
1.624741e+02	2.651268e+00	-1.869975e-04	1
1.625644e+02	2.651379e+00	-1.829644e-04	1
1.626588e+02	2.651455e+00	-1.790256e-04	1
1.627448e+02	2.651508e+00	-1.786011e-04	1
1.630084e+02	2.651733e+00	-1.740261e-04	1
1.631050e+02	2.651833e+00	-1.661903e-04	1
1.631948e+02	2.652023e+00	-1.637971e-04	1
1.632851e+02	2.652035e+00	-1.602533e-04	1
1.633785e+02	2.652107e+00	-1.586003e-04	1
1.634653e+02	2.652264e+00	-1.511271e-04	1
1.635547e+02	2.652359e+00	-1.492894e-04	1
1.636450e+02	2.652397e+00	-1.487341e-04	1
1.637387e+02	2.652504e+00	-1.465093e-04	1
1.638257e+02	2.652626e+00	-1.439568e-04	1
1.639159e+02	2.652664e+00	-1.379478e-04	1
1.640044e+02	2.652859e+00	-1.343606e-04	1
1.640982e+02	2.652855e+00	-1.315870e-04	1
1.641852e+02	2.653000e+00	-1.300160e-04	1
1.642748e+02	2.653053e+00	-1.287563e-04	1
1.643646e+02	2.653076e+00	-1.265873e-04	1
1.644587e+02	2.653210e+00	-1.207637e-04	1
1.645447e+02	2.653305e+00	-1.189363e-04	1
1.646355e+02	2.653370e+00	-1.162026e-04	1
1.647251e+02	2.653458e+00	-1.131818e-04	1
1.648184e+02	2.653618e+00	-1.102666e-04	1
1.649056e+02	2.653664e+00	-1.054511e-04	1
1.649954e+02	2.653728e+00	-1.036247e-04	1
1.650855e+02	2.653831e+00	-1.016332e-04	1
1.651787e+02	2.653976e+00	-9.666872e-05	1
1.652655e+02	2.654022e+00	-9.525275e-05	1
1.653551e+02	2.654099e+00	-9.412575e-05	1
1.654452e+02	2.654209e+00	-8.637059e-05	1
1.655387e+02	2.654324e+00	-8.217835e-05	1
1.656253e+02	2.654354e+00	-8.265507e-05	1
1.657150e+02	2.654476e+00	-7.924366e-05	1
1.658047e+02	2.654613e+00	-7.595050e-05	1
1.658997e+02	2.654678e+00	-7.094216e-05	1
1.659853e+02	2.654751e+00	-6.764686e-05	1
1.660749e+02	2.654785e+00	-6.877434e-05	1
1.661658e+02	2.654980e+00	-6.412625e-05	1
1.662587e+02	2.655018e+00	-6.291223e-05	1
1.663453e+02	2.655079e+00	-5.653727e-05	1
1.664353e+02	2.655197e+00	-5.360663e-05	1
1.665246e+02	2.655289e+00	-5.049944e-05	1
1.666182e+02	2.655396e+00	-4.959047e-05	1
1.667057e+02	2.655533e+00	-4.448915e-05	1
1.667948e+02	2.655560e+00	-4.424965e-05	1
1.668848e+02	2.655678e+00	-3.887141e-05	1
1.669790e+02	2.655739e+00	-3.783596e-05	1
1.670648e+02	2.655876e+00	-3.189898e-05	1
1.671547e+02	2.655968e+00	-3.082836e-05	1
1.672448e+02	2.655994e+00	-2.791691e-05	1
1.673387e+02	2.656086e+00	-2.322292e-05	1
1.674249e+02	2.656189e+00	-2.043366e-05	1
1.675147e+02	2.656338e+00	-1.750267e-05	1
1.676049e+02	2.656353e+00	-1.580667e-05	1
1.676972e+02	2.656483e+00	-1.261795e-05	1
1.677845e+02	2.656448e+00	-1.389849e-05	1
1.678745e+02	2.656662e+00	-8.569837e-06	1
1.679653e+02	2.656754e+00	-5.220294e-06	1
1.680580e+02	2.656803e+00	-2.840996e-06	1
1.681452e+02	2.656868e+00	1.414537e-06	1
1.682350e+02	2.656994e+00	5.466223e-06	1
1.683250e+02	2.657104e+00	7.529259e-06	1
1.684188e+02	2.657211e+00	1.024771e-05	1
1.685054e+02	2.657341e+00	1.529515e-05	1
1.685947e+02	2.657394e+00	1.803112e-05	1
1.686848e+02	2.657494e+00	1.909316e-05	1
1.687789e+02	2.657581e+00	2.292264e-05	1
1.688659e+02	2.657673e+00	2.628624e-05	1
1.689554e+02	2.657715e+00	2.761781e-05	1
1.690453e+02	2.657787e+00	3.144097e-05	1
1.691432e+02	2.657845e+00	3.310966e-05	1
1.692257e+02	2.657902e+00	3.508055e-05	1
1.693156e+02	2.658115e+00	4.192984e-05	1
1.694051e+02	2.658207e+00	4.409373e-05	1
1.694990e+02	2.658295e+00	4.625881e-05	1
1.695854e+02	2.658367e+00	4.857850e-05	1
1.696758e+02	2.658413e+00	5.023992e-05	1
1.697654e+02	2.658531e+00	5.438042e-05	1
1.698601e+02	2.658611e+00	5.898583e-05	1
1.699454e+02	2.658699e+00	6.015635e-05	1
1.700355e+02	2.658810e+00	6.305802e-05	1
1.701258e+02	2.658829e+00	6.547213e-05	1
1.702187e+02	2.659016e+00	6.930995e-05	1
1.703053e+02	2.659069e+00	7.282448e-05	1
1.703953e+02	2.659176e+00	7.570732e-05	1
1.704854e+02	2.659252e+00	7.768333e-05	1
1.705787e+02	2.659393e+00	8.214974e-05	1
1.706653e+02	2.659447e+00	8.280313e-05	1
1.707551e+02	2.659492e+00	8.475339e-05	1
1.708450e+02	2.659615e+00	9.036815e-05	1
1.709393e+02	2.659744e+00	9.225011e-05	1
1.710252e+02	2.659756e+00	9.659004e-05	1
1.711155e+02	2.659885e+00	9.858918e-05	1
1.712054e+02	2.659973e+00	1.018666e-04	1
1.712983e+02	2.660080e+00	1.050560e-04	1
1.713857e+02	2.660099e+00	1.050102e-04	1
1.714756e+02	2.660267e+00	1.083885e-04	1
1.715653e+02	2.660332e+00	1.119714e-04	1
1.716582e+02	2.660519e+00	1.175430e-04	1
1.717460e+02	2.660507e+00	1.182817e-04	1
1.718352e+02	2.660625e+00	1.231475e-04	1
1.719247e+02	2.660679e+00	1.245699e-04	1
1.720184e+02	2.660759e+00	1.271796e-04	1
1.721054e+02	2.660786e+00	1.276948e-04	1
1.721951e+02	2.660934e+00	1.321052e-04	1
1.722850e+02	2.661087e+00	1.365895e-04	1
1.723779e+02	2.661175e+00	1.407628e-04	1
1.724660e+02	2.661228e+00	1.403176e-04	1
1.725549e+02	2.661388e+00	1.439358e-04	1
1.726451e+02	2.661358e+00	1.475244e-04	1
1.727378e+02	2.661591e+00	1.513914e-04	1
1.728263e+02	2.661629e+00	1.537224e-04	1
1.729149e+02	2.661663e+00	1.538148e-04	1
1.730055e+02	2.661797e+00	1.576579e-04	1
1.730975e+02	2.661705e+00	1.589272e-04	1
1.731855e+02	2.661911e+00	1.656085e-04	1
1.732746e+02	2.662125e+00	1.683167e-04	1
1.733656e+02	2.662132e+00	1.712028e-04	1
1.734590e+02	2.662205e+00	1.725250e-04	1
1.735454e+02	2.662289e+00	1.772975e-04	1
1.736349e+02	2.662407e+00	1.785146e-04	1
1.737254e+02	2.662483e+00	1.826289e-04	1
1.738181e+02	2.662567e+00	1.829762e-04	1
1.739065e+02	2.662701e+00	1.880591e-04	1
1.739950e+02	2.662804e+00	1.922960e-04	1
1.740857e+02	2.662888e+00	1.959690e-04	1
1.741780e+02	2.662971e+00	1.951084e-04	1
1.742657e+02	2.663071e+00	2.003405e-04	1
1.743556e+02	2.663139e+00	2.024441e-04	1
1.744448e+02	2.663254e+00	2.072767e-04	1
1.745353e+02	2.663361e+00	2.080853e-04	1
1.746258e+02	2.663361e+00	2.104594e-04	1
1.747152e+02	2.663544e+00	2.137582e-04	1
1.748056e+02	2.663578e+00	2.171739e-04	1
1.748944e+02	2.663647e+00	2.174689e-04	1
1.751587e+02	2.663918e+00	2.280598e-04	1
1.752551e+02	2.664001e+00	2.289443e-04	1
1.753457e+02	2.664120e+00	2.343454e-04	1
1.754355e+02	2.664322e+00	2.370459e-04	1
1.755248e+02	2.664341e+00	2.407252e-04	1
1.756153e+02	2.664322e+00	2.424588e-04	1
1.757056e+02	2.664528e+00	2.446994e-04	1
1.757955e+02	2.664551e+00	2.470933e-04	1
1.758851e+02	2.664700e+00	2.487089e-04	1
1.759767e+02	2.664749e+00	2.520109e-04	1
1.760655e+02	2.664783e+00	2.536973e-04	1
1.761558e+02	2.664974e+00	2.593814e-04	1
1.762448e+02	2.665012e+00	2.605842e-04	1
1.763351e+02	2.665070e+00	2.649004e-04	1
1.764260e+02	2.665199e+00	2.653957e-04	1
1.765138e+02	2.665276e+00	2.698533e-04	1
1.766057e+02	2.665333e+00	2.736977e-04	1
1.766948e+02	2.665527e+00	2.755964e-04	1
1.767870e+02	2.665600e+00	2.772474e-04	1
1.768750e+02	2.665615e+00	2.797710e-04	1
1.769647e+02	2.665733e+00	2.817522e-04	1
1.770550e+02	2.665798e+00	2.855141e-04	1
1.771456e+02	2.665936e+00	2.887099e-04	1
1.772351e+02	2.666012e+00	2.923185e-04	1
1.773247e+02	2.666100e+00	2.945355e-04	1
1.774147e+02	2.666199e+00	2.976016e-04	1
1.775064e+02	2.666328e+00	3.001489e-04	1
1.775961e+02	2.666420e+00	3.027079e-04	1
1.776859e+02	2.666496e+00	3.051136e-04	1
1.777752e+02	2.666534e+00	3.069061e-04	1
1.778669e+02	2.666546e+00	3.115524e-04	1
1.779553e+02	2.666733e+00	3.149252e-04	1
1.780456e+02	2.666904e+00	3.158096e-04	1
1.781357e+02	2.666855e+00	3.199135e-04	1
1.782262e+02	2.667011e+00	3.222131e-04	1
1.783150e+02	2.667130e+00	3.251259e-04	1
1.784057e+02	2.667164e+00	3.276495e-04	1
1.784954e+02	2.667297e+00	3.305388e-04	1
1.785861e+02	2.667381e+00	3.318713e-04	1
1.786748e+02	2.667431e+00	3.368361e-04	1
1.787650e+02	2.667496e+00	3.357629e-04	1
1.788554e+02	2.667660e+00	3.411758e-04	1
1.789464e+02	2.667763e+00	3.468717e-04	1
1.790357e+02	2.667915e+00	3.504095e-04	1
1.791257e+02	2.667889e+00	3.500086e-04	1
1.792144e+02	2.667995e+00	3.524379e-04	1
1.793059e+02	2.668041e+00	3.531101e-04	1
1.793947e+02	2.668087e+00	3.558696e-04	1
1.794850e+02	2.668232e+00	3.606810e-04	1
1.795745e+02	2.668320e+00	3.646080e-04	1
1.796665e+02	2.668404e+00	3.646787e-04	1
1.797544e+02	2.668484e+00	3.697732e-04	1
1.798448e+02	2.668655e+00	3.731931e-04	1
1.799354e+02	2.668766e+00	3.745139e-04	1
1.800260e+02	2.668823e+00	3.783937e-04	1
1.801159e+02	2.668903e+00	3.838420e-04	1
1.802050e+02	2.668934e+00	3.812711e-04	1
1.802949e+02	2.669041e+00	3.839127e-04	1
1.803863e+02	2.669186e+00	3.886180e-04	1
1.804749e+02	2.669186e+00	3.893963e-04	1
1.805636e+02	2.669270e+00	3.937714e-04	1
1.806554e+02	2.669369e+00	3.952573e-04	1
1.807458e+02	2.669533e+00	3.996560e-04	1
1.808354e+02	2.669567e+00	3.993022e-04	1
1.809257e+02	2.669647e+00	4.031231e-04	1
1.810150e+02	2.669754e+00	4.044793e-04	1
1.811064e+02	2.669857e+00	4.116846e-04	1
1.811964e+02	2.670013e+00	4.116846e-04	1
1.812840e+02	2.670109e+00	4.184890e-04	1
1.813749e+02	2.670158e+00	4.198098e-04	1
1.814661e+02	2.670219e+00	4.215198e-04	1
1.815552e+02	2.670361e+00	4.238783e-04	1
1.816461e+02	2.670418e+00	4.250222e-04	1
1.817361e+02	2.670486e+00	4.288195e-04	1
1.818262e+02	2.670670e+00	4.341144e-04	1
1.819155e+02	2.670738e+00	4.342677e-04	1
1.820040e+02	2.670773e+00	4.357772e-04	1
1.820958e+02	2.670849e+00	4.396216e-04	1
1.821858e+02	2.670918e+00	4.405061e-04	1
1.822748e+02	2.671059e+00	4.444802e-04	1
1.823656e+02	2.671131e+00	4.468270e-04	1
1.824550e+02	2.671181e+00	4.485251e-04	1
1.825463e+02	2.671349e+00	4.570395e-04	1
1.826373e+02	2.671436e+00	4.559664e-04	1
1.827253e+02	2.671455e+00	4.582306e-04	1
1.828171e+02	2.671642e+00	4.622519e-04	1
1.829138e+02	2.671692e+00	4.644689e-04	1
1.829973e+02	2.671719e+00	4.661081e-04	1
1.830877e+02	2.671886e+00	4.694219e-04	1
